id	text	count
VWSYBA4Y	Crafter 30 Kasten L3H2 2.0 TDI 140hp 6MT 4Motion	10
VWSYBB2A	Crafter 35 Kasten L3H2 2.0 TDI 102hp 6MT	10
VWSYBB4A	Crafter 35 Kasten L3H2 2.0 TDI 140hp 6MT	10
VWSYBB4Y	Crafter 35 Kasten L3H2 2.0 TDI 140hp 6MT 4Motion	10
VWSYCB2A	Crafter 35 Kasten L4H3 2.0 TDI 102hp 6MT	10
VWSYCB4A	Crafter 35 Kasten L4H3 2.0 TDI 140hp 6MT	10
VWSYDB4A	Crafter 35 Kasten L5H3 2.0 TDI 140hp 6MT	10
VWSYDB4Y	Crafter 35 Kasten L5H3 2.0 TDI 140hp 6MT 4Motion	10
VWSYBD1C	Crafter 50 Kasten L3H2 2.0 TDI 109hp 6MT	10
VWSYCD1C	Crafter 50 Kasten L4H3 2.0 TDI 109hp 6MT	10
VWSYDD1C	Crafter 50 Kasten L5H3 2.0 TDI 109hp 6MT	10
HyCTW5D261FDD193	Creta Active + Winter + Light 1.6 6AT 2WD	10
HyCTW5D261GDD099	Creta Active + Winter + Light 1.6 6AT 4WD	10
HyCTW5D261GDD193	Creta Active + Winter + Light 1.6 6AT 4WD	10
HyCTW5D2617DD193	Creta Active + Winter + Light 1.6 6MT 2WD	10
HyCTW5D2618DD193	Creta Active + Winter + Light 1.6 6MT 4WD	10
HyCTW5D261FDD192	Creta Active + Winter 1.6 6AT 2WD	10
HyCTW5D2617DD192	Creta Active + Winter 1.6 6MT 2WD	10
HyCTW5D2618DD192	Creta Active + Winter 1.6 6MT 4WD	10
HyCTW5D2618DD191	Creta Active 1.6 6AT 2WD	10
HyCTW5D261FDD191	Creta Active 1.6 6AT 2WD	10
HyCTW5D2617DD191	Creta Active 1.6 6MT 2WD	10
HyCTW5D2617DD087	Creta Active 1.6 6MT 2WD	10
HyCTW52G61GGG003	Creta Comfort + Advanced + Style 2.0 6AT 4WD	10
HyCTW5D261FDD157	Creta Comfort 1.6 6AT 2WD	10
HyCTW5D261FDD194	Creta Comfort 1.6 6AT 2WD	10
HyCTW5D2618DD194	Creta Comfort 1.6 6MT 4WD	10
HyCTW52G61FDD195	Creta Comfort 2.0 6AT 2WD	10
HyCTW5D261FDD196	Creta Limited Edition 1.6 6AT 2WD	10
HyCTW5D261FDD197	Creta Limited Edition 1.6 6AT 2WD	10
HyCTW5D2617DD190	Creta Start 1.6 6MT 2WD	10
HyCTW52G61GGG013	Creta Travel + Advanced + Style 2.0 6AT 4WD	10
HyCTW52G61GGG018	Creta Travel + Advanced + Style 2.0 6AT 4WD	10
HyCTW5D261FDD200	Creta Travel + Advanced 1.6 6AT 2WD	10
HyCTW5D261GDD200	Creta Travel + Advanced 1.6 6AT 4WD	10
HyCTW5D2617DD200	Creta Travel + Advanced 1.6 6MT 2WD	10
HyCTW52G61FDD202	Creta Travel + Advanced 2.0 6AT 2WD	10
HyCTW52G61GDD168	Creta Travel + Advanced 2.0 6AT 4WD	10
HyCTW52G61GDD202	Creta Travel + Advanced 2.0 6AT 4WD	10
HyCTW5D261FDD199	Creta Travel 1.6 6AT 2WD	10
HyCTW5D261GDD159	Creta Travel 1.6 6AT 4WD	10
HyCTW5D261GDD199	Creta Travel 1.6 6AT 4WD	10
HyCTW5D2617DD199	Creta Travel 1.6 6MT 2WD	10
HyCTW52G61FDD201	Creta Travel 2.0 6AT 2WD	10
HyCTW52G61GDD201	Creta Travel 2.0 6AT 4WD	10
HyCTW52G61GDD166	Creta Travel 2.0 6AT 4WD	10
HoRE587GE	CR-V 2.0 5AT 4WD Elegance	10
HoRE588GEY	CR-V 2.0 5AT 4WD Sport	10
HoRW485HEX	CR-V 2.0 CVT 4WD Elegance	10
HoRW485JEX	CR-V 2.0 CVT 4WD Elegance	10
HoRW485JENZ	CR-V 2.0 CVT 4WD Executive	10
HoRW483HE	CR-V 2.0 CVT 4WD Lifestyle	10
HoRW483JE	CR-V 2.0 CVT 4WD Lifestyle	10
HoRW685HENZ	CR-V 2.4 CVT 4WD Executive	10
HoRW685JENZ	CR-V 2.4 CVT 4WD Executive	10
HoRW683HE	CR-V 2.4 CVT 4WD Lifestyle	10
HoRW683JE	CR-V 2.4 CVT 4WD Lifestyle	10
HoRW687HKNZ	CR-V 2.4 CVT 4WD Prestige	10
HoRW687JKNZ	CR-V 2.4 CVT 4WD Prestige	10
Ca6KJ694ER1	CT6 3.6 V6 8AT AWD Luxury	10
Ca6KM694ER1	CT6 3.6 V6 8AT AWD Platinum	10
MaKL4A901	CX-5 Active 2.0 SKY 6AT 2WD	10
MaKL4A902	CX-5 Active 2.0 SKY 6AT 2WD	10
MaKF1V903	CX-5 Active 2.0 SKY 6AT 2WD	10
MaKL4B902	CX-5 Active 2.0 SKY 6AT 4WD	10
MaKL4E901	CX-5 Active 2.5 SKY 6AT 4WD	10
MaKL4E902	CX-5 Active 2.5 SKY 6AT 4WD	10
MaKL3W901	CX-5 Drive 2.0 SKY 6MT 2WD	10
MaKF1S902	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKF1S907	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4C903	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4C904	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4C905	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4C906	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4C907	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4C908	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4C909	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4D901	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4D902	CX-5 Supreme 2.0 SKY 6AT 4WD	10
MaKL4F901	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL4F902	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P903	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P904	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P905	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P906	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P907	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P908	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P909	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P910	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P911	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P912	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P913	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKL7P914	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaKF2A907	CX-5 Supreme 2.5 SKY 6AT 4WD	10
MaTM46903	CX-9 Active 2.5 Turbo 6AT 4WD	10
MaTM46902	CX-9 Exclusive 2.5 Turbo 6AT 4WD	10
MaTM46901	CX-9 Supreme 2.5 Turbo 6AT 4WD	10
LR5000336393	Discovery Si4 2.0 HSE	10
LR5000336396	Discovery Si4 2.0 SE	10
LR5000336364	Discovery TDV6 3.0 HSE	10
LR5000336365	Discovery TDV6 3.0 HSE	10
LR5000336371	Discovery TDV6 3.0 HSE Luxury	10
LR5000336367	Discovery TDV6 3.0 SE	10
LR5000336368	Discovery TDV6 3.0 SE	10
LR5000336377	Discovery V6 3.0 S/C HSE	10
LR5000336378	Discovery V6 3.0 S/C HSE	10
LR5000336380	Discovery V6 3.0 S/C SE	10
LR5000400565	Discovery_Sport 2.0 240PS HSE	10
LR5000400563	Discovery_Sport 2.0 240PS S (Pure)	10
LR5000400561	Discovery_Sport SD4 2.0 240PS HSE	10
LR5000400554	Discovery_Sport TD4 2.0 150PS HSE	10
LR5000351340	Discovery_Sport TD4 2.0 150PS HSE	10
LR5000400552	Discovery_Sport TD4 2.0 150PS S (Pure)	10
LR5000400553	Discovery_Sport TD4 2.0 150PS SE	10
LR5000349690	Discovery_Sport TD4 2.0 150PS SE	10
LR5000400556	Discovery_Sport TD4 2.0 180PS HSE	10
LR5000400557	Discovery_Sport TD4 2.0 180PS HSE Luxury	10
Re67PYKBASIMVEM	Dokker Access 1.6 MT5	10
Re67PYKLAURALEM	Dokker Drive 1.5 dci MT5	10
Re67PYKLAURMVEM	Dokker Drive 1.6 MT5	10
Re67PYKAMBIALEM	Dokker Life 1.5 dci MT5	10
Re67PYKAMBIMVEM	Dokker Life 1.6 MT5	10
Re67FYFBASNMVEM	Dokker_Van Access 1.6 MT5	10
Re67FYFAMBI2ALEM	Dokker_Van Business 1.5 dci MT5	10
Re67FYFAMBNMVEM	Dokker_Van Business 1.6 MT5	10
Ci1CB7D5MCUM32FK24	DS4 Be Chic THP 150 6AT	10
Ci1CB7D5PCUM32A024	DS4 Crossback THP 150 6AT	10
FI295-9L2-4-002	Ducato Maxi Van SWB H1 3.51t 130hp 6MT	10
FI290-6GB-4-003	Ducato Van LWB H2 2.5t 130hp 6MT	10
FI290-1GB-4-003	Ducato Van MWB H2 2.5t 130hp 6MT	10
FI290-0L2-4-001	Ducato Van SWB H1 2.5t 130hp 6MT	10
FI290-0LB-4-001	Ducato Van SWB H1 2.5t 130hp 6MT	10
Re79HE0DB2JA	Duster Authentique 1.6 MT5 4x2	10
Re79HE0DB4JA	Duster Authentique 1.6 MT6 4x4	10
Re79HDKGB4MD	Duster DAKAR Edition 1.5 dci MT6 4x4	10
Re79HDKGB4JA	Duster DAKAR Edition 1.6 MT6 4x4	10
Re79HDKGB4AGA	Duster DAKAR Edition 2.0 AT4 4x4	10
Re79HDKGB4AG	Duster DAKAR Edition 2.0 MT6 4x4	10
Re79HE1FB4MD	Duster Expression 1.5 dci MT6 4x4	10
Re79HE1FB2JA	Duster Expression 1.6 MT5 4x2	10
Re79HE1FB4JA	Duster Expression 1.6 MT6 4x4	10
Re79HE1FB4AGA	Duster Expression 2.0 AT4 4x4	10
Re79HE1FB4AG	Duster Expression 2.0 MT6 4x4	10
Re79HE2PGB4MD	Duster Luxe Privilege 1.5 dci MT6 4x4	10
Re79HE2PGB4AGA	Duster Luxe Privilege 2.0 AT4 4x4	10
Re79HE2PGB4AG	Duster Luxe Privilege 2.0 MT6 4x4	10
Re79HE2GB4MD	Duster Privilege 1.5 dci MT6 4x4	10
Re79HE2GB4JA	Duster Privilege 1.6 MT6 4x4	10
Re79HE2GB4AGA	Duster Privilege 2.0 AT4 4x4	10
Re79HE2GB4AG	Duster Privilege 2.0 MT6 4x4	10
MB238343	E 200 4MATIC Avantgarde купе	10
MB213243	E 200 4MATIC Business универсал	10
MB213043	E 200 4MATIC Premium	10
MB213087	E 200 4MATIC Premium	10
MB238342	E 200 Avantgarde купе	10
MB213042	E 200 Premium	10
MB213080	E 200 Premium	10
MB213217	E 220 d 4MATIC All-Terrain Luxury универсал	10
MB213005	E 220 d 4MATIC Premium	10
MB238348	E 300 Avantgarde купе	10
MB213237	E 350 d 4MATIC All-Terrain Luxury универсал	10
MB213050	E 350 E Luxury	10
MB213066	E 400 4MATIC Luxury	10
MB213227	E 400 d 4MATIC All-Terrain Luxury универсал	10
MB213023	E 400 d 4MATIC Luxury	10
MB238366	E 400 Sport купе	10
MB213068	E 450 4MATIC Luxury	10
MB238368	E 450 Sport купе	10
MB213061	E 53 AMG 4MATIC ОС	10
MB238361	E 53 AMG 4MATIC+ купе	10
MB213089	E 63 S AMG 4MATIC+ ОС	10
MtECINS15CVT2WDE15	Eclipse_Cross Instyle 1.5 CVT 2WD	10
MtECINS15CVT4WDE16	Eclipse_Cross Instyle 1.5 CVT 4WD	10
MtECINT15CVT2WDE14	Eclipse_Cross Intense 1.5 CVT 2WD	10
MtECINV156MT2WDE13	Eclipse_Cross Invite 1.5 6MT 2WD	10
MtECULT15CVT4WDSL6	Eclipse_Cross Ultimate 1.5 CVT 4WD	10
FoELQA	Ecosport Ambiente 1.5 123hp 5MT 2WD	10
FoELSA	Ecosport Titanium 1.5 123hp 6AT 2WD	10
FoDLFB	Ecosport Titanium 1.6 122hp 6AT 2WD	10
FoDLFE	Ecosport Titanium 1.6 122hp 6AT 2WD	10
FoELSB	Ecosport Titanium 2.0 148hp 6AT 4WD	10
FoELPA	Ecosport Titanium Plus 1.5 123hp 6AT 2WD	10
FoELPB	Ecosport Titanium Plus 2.0 148hp 6AT 4WD	10
FoELHA	Ecosport Trend 1.5 123hp 5MT 2WD	10
FoELHB	Ecosport Trend 1.5 123hp 6AT 2WD	10
FoDLBA	Ecosport Trend 1.6 122hp 5MT 2WD	10
FoDLBD	Ecosport Trend 1.6 122hp 5MT 2WD	10
FoDLBE	Ecosport Trend 1.6 122hp 6AT 2WD	10
FoDLBB	Ecosport Trend 1.6 122hp 6AT 2WD	10
FoELHC	Ecosport Trend 2.0 148hp 6AT 4WD	10
FoELCB	Ecosport Trend Plus 1.5 123hp 6AT 2WD	10
FoDLCG	Ecosport Trend Plus 1.6 122hp 6AT 2WD	10
FoDLCB	Ecosport Trend Plus 1.6 122hp 6AT 2WD	10
FoDLCC	Ecosport Trend Plus 2.0 140hp 6MT 4WD	10
FoELCC	Ecosport Trend Plus 2.0 148hp 6AT 4WD	10
HyF2S4D261FGGCEM	Elantra Active 1.6 MPI 6AT	10
HyF2S4D2617GGCA3	Elantra Active 1.6 MPI 6MT	10
HyF2S4D2617GGCEL	Elantra Active 1.6 MPI 6MT	10
HyF2S42G61FGGCEP	Elantra Active 2.0 MPI 6AT	10
HyF2S4D261FDD895	Elantra Base 1.6 MPI 6AT	10
HyF2S4D261FDDAE9	Elantra Base 1.6 MPI 6AT	10
HyF2S4D2617DD894	Elantra Base 1.6 MPI 6MT	10
HyF2S4D2617DDAE8	Elantra Base 1.6 MPI 6MT	10
HyF2S42G61FGGBAK	Elantra Comfort 2.0 MPI 6AT	10
HyF2S42G61FGGCBL	Elantra Family + High-Tech 2.0 MPI 6AT	10
HyF2S42G61FGGCEI	Elantra Family 2.0 MPI 6AT	10
HyF2S42G61FGGBU5	Elantra Family 2.0 MPI 6AT	10
HyF2S42G617GGCEH	Elantra Family 2.0 MPI 6MT	10
HyF2S4D2617DDADO	Elantra Start 1.6 MPI 6MT	10
Ge7FE-3Luxury1.8CVT	Emgrand_7 Luxury 1.8 CVT	10
Ja5000412240	E-PACE 2.0 200PS S	10
Ja5000412239	E-PACE 2.0 200PS Standard	10
Ja5000360515	E-PACE 2.0 249PS First Edition	10
Ja5000360521	E-PACE 2.0 249PS R-Dynamic S	10
Ja5000360522	E-PACE 2.0 249PS R-Dynamic SE	10
Ja5000360517	E-PACE 2.0 249PS S	10
Ja5000360516	E-PACE 2.0 249PS Standard	10
Ja5000363362	E-PACE 2.0 300PS R-Dynamic S	10
Ja5000360508	E-PACE 2.0D 150PS S	10
Ja5000412201	E-PACE 2.0D 150PS S	10
Ja5000412202	E-PACE 2.0D 150PS SE	10
Ja5000412200	E-PACE 2.0D 150PS Standard	10
Ja5000412213	E-PACE 2.0D 180PS R-Dynamic S	10
Ja5000412214	E-PACE 2.0D 180PS R-Dynamic SE	10
Ja5000412209	E-PACE 2.0D 180PS S	10
Ja5000412210	E-PACE 2.0D 180PS SE	10
Ja5000412220	E-PACE 2.0D 240PS R-Dynamic S	10
Ja5000363366	E-PACE 2.0D 240PS R-Dynamic S	10
LeASZ10L-AETGBW05	ES_200 Comfort	10
LeASZ10L-AETGBW29	ES_200 Executive	10
LeAXZA10L-AEZGBW05	ES_250 Comfort	10
LeAXZA10L-AEZGBW29	ES_250 Executive	10
LeAXZA10L-AEZGBW64	ES_250 Luxury	10
LeAXZA10L-AEZGBW31	ES_250 Premium	10
LeGSZ10L-AEZGBW91	ES_350 F Sport	10
LeGSZ10L-AEZGBW83	ES_350 Luxury	10
Ca66V4S8ER1	Escalade 6.2 V8 Luxury	10
Ca6K15706GB3	Escalade 6.2 V8 Luxury	10
Ca66W4L8ER1	Escalade 6.2 V8 Luxury ESV	10
Ca6K15706GD1	Escalade 6.2 V8 Platinum	10
Ca66B4S8ER1	Escalade 6.2 V8 Platinum	10
Ca6K15906LGD1	Escalade 6.2 V8 Platinum ESV	10
Ca66D4L8ER1	Escalade 6.2 V8 Platinum ESV	10
Ca66A4S8ER1	Escalade 6.2 V8 Premium	10
Ca66C4L8ER1	Escalade 6.2 V8 Premium ESV	10
Pe2PK0F1HBH5D0UJB1	Expert Фургон L1H1 1.6 HDi 90hp 5MT	10
Pe2PK0F1HKB6D0UJB1	Expert Фургон L1H1 2.0 HDi 150hp 6MT	10
Pe2PK0F2HBH5D0UJB1	Expert Фургон L2H1 1.6 HDi 90hp 5MT	10
Pe2PK0F2HKBMD0UJC0	Expert Фургон L2H1 2.0 HDi 150hp 6AT	10
Pe2PK0F2HKB6D0A0B1	Expert Фургон L2H1 2.0 HDi 150hp 6MT	10
Pe2PK0F2HKB6D0UJB1	Expert Фургон L2H1 2.0 HDi 150hp 6MT	10
Pe2PK0F3HKB6D0UJB1	Expert Фургон L3H1 2.0 HDi 150hp 6MT	10
Pe2PK0F3HKB6D0UJB3	Expert Фургон L3H1 2.0 HDi 150hp 6MT	10
Pe2PKRF2HBH5D0A010	Expert Фургон Premium L2H1 1.6 HDi 90hp 5MT	10
Pe2PKRF2HBH5D0UJ10	Expert Фургон Premium L2H1 1.6 HDi 90hp 5MT	10
Pe2PKRF2HBH5D0UJ11	Expert Фургон Premium L2H1 1.6 HDi 90hp 5MT	10
Pe2PKRF2HKB6D0A010	Expert Фургон Premium L2H1 2.0 HDi 150hp 6AT	10
Pe2PKRF2HKB6D0UJ10	Expert Фургон Premium L2H1 2.0 HDi 150hp 6MT	10
Pe2PKRF3HKB6D0A010	Expert Фургон Premium L3H1 2.0 HDi 150hp 6MT	10
Pe2PKRF3HKB6D0UJ10	Expert Фургон Premium L3H1 2.0 HDi 150hp 6MT	10
Pe2PKRF3NKB6D0A010	Expert Фургон Premium Pack L3H1 2.0 HDi 150hp 6MT	10
PePPKRT3NX26ADA018	Expert Фургон Profi Transformer Nord L3 2.0 HDi 150hp 6MT	10
Pe2PG95QPBY632CG82	Expert_Tepee Allure 2.0 Hdi 120hp MT	10
FoWBW1	Explorer Limited 3.5 6AT	10
FoWBW3	Explorer Limited 3.5 6AT	10
FoWBE1	Explorer Limited Plus 3.5 6AT	10
FoWBE3	Explorer Limited Plus 3.5 6AT	10
FoWBJ4	Explorer XLT 3.5 6AT	10
FoFDJC	Fiesta_Hatchback Titanium 1.6 120hp 6AT	10
FoFDFA	Fiesta_Hatchback Trend 1.6 105hp 5MT	10
FoFDFC	Fiesta_Hatchback Trend 1.6 105hp 5MT	10
FoFDFD	Fiesta_Hatchback Trend 1.6 105hp 6AT	10
FoFDFB	Fiesta_Hatchback Trend 1.6 105hp 6AT	10
FoFDC2	Fiesta_Hatchback White and Black 1.6 105hp 6AT	10
FoF4JB	Fiesta_Sedan Titanium 1.6 120hp 6AT	10
FoF4JC	Fiesta_Sedan Titanium 1.6 120hp 6AT	10
FoF4FC	Fiesta_Sedan Trend 1.6 105hp 5MT	10
FoF4FA	Fiesta_Sedan Trend 1.6 105hp 5MT	10
FoF4FB	Fiesta_Sedan Trend 1.6 105hp 6AT	10
FoF4FD	Fiesta_Sedan Trend 1.6 105hp 6AT	10
Be4W222B	Flying_Spur V8 S	10
Be4W214B	Flying_Spur W12	10
FoL5DA	Focus_Hatchback Ambiente 1.6 85hp 5MT	10
FoL5X7	Focus_Hatchback Special Edition 1.6 105hp 6AT PowerShift	10
FoL5X8	Focus_Hatchback Special Edition 1.6 125hp 5MT	10
FoL5X9	Focus_Hatchback Special Edition 1.6 125hp 6AT PowerShift	10
FoL5X1	Focus_Hatchback SYNC Edition 1.6 105hp 5MT	10
FoL5X2	Focus_Hatchback SYNC Edition 1.6 105hp 6AT PowerShift	10
FoL5X3	Focus_Hatchback SYNC Edition 1.6 125hp 5MT	10
FoL5X4	Focus_Hatchback SYNC Edition 1.6 125hp 6AT PowerShift	10
FoL5HC	Focus_Hatchback Titanium 1.5 150hp 6AT	10
FoL5HA	Focus_Hatchback Titanium 1.6 125hp 5MT	10
FoL5HB	Focus_Hatchback Titanium 1.6 125hp 6AT PowerShift	10
FoL5XA	Focus_Hatchback Trend 1.6 105hp 5MT	10
FoL5XB	Focus_Hatchback Trend 1.6 105hp 6AT PowerShift	10
FoL55B	Focus_Hatchback White and Black 1.6 125hp 6AT PowerShift	10
FoL4X5	Focus_Sedan Special Edition 1.6 105hp 5MT	10
FoL4X6	Focus_Sedan Special Edition 1.6 105hp 6AT PowerShift	10
FoL4X7	Focus_Sedan Special Edition 1.6 125hp 5MT	10
FoL4X8	Focus_Sedan Special Edition 1.6 125hp 6AT PowerShift	10
FoL4X1	Focus_Sedan SYNC Edition 1.6 105hp 5MT	10
FoL4X2	Focus_Sedan SYNC Edition 1.6 105hp 6AT PowerShift	10
FoL4X3	Focus_Sedan SYNC Edition 1.6 125hp 5MT	10
FoL4X4	Focus_Sedan SYNC Edition 1.6 125hp 6AT PowerShift	10
FoL4HC	Focus_Sedan Titanium 1.5 150hp 6AT	10
FoL4HA	Focus_Sedan Titanium 1.6 125hp 5MT	10
FoL4HB	Focus_Sedan Titanium 1.6 125hp 6AT PowerShift	10
FoL4XA	Focus_Sedan Trend 1.6 105hp 5MT	10
FoL4XB	Focus_Sedan Trend 1.6 105hp 6AT PowerShift	10
FoL45B	Focus_Sedan White and Black 1.6 125hp 6AT PowerShift	10
FoL6X6	Focus_Wagon Special Edition 1.6 105hp 5MT	10
FoL6X7	Focus_Wagon Special Edition 1.6 105hp 6AT PowerShift	10
FoL6X8	Focus_Wagon Special Edition 1.6 125hp 5MT	10
FoL6X9	Focus_Wagon Special Edition 1.6 125hp 6AT PowerShift	10
FoL6X2	Focus_Wagon SYNC Edition 1.6 105hp 6AT PowerShift	10
FoL6X3	Focus_Wagon SYNC Edition 1.6 125hp 5MT	10
FoL6X4	Focus_Wagon SYNC Edition 1.6 125hp 6AT PowerShift	10
FoL6HC	Focus_Wagon Titanium 1.5 150hp 6AT	10
FoL6HB	Focus_Wagon Titanium 1.6 125hp 6AT PowerShift	10
FoL6XA	Focus_Wagon Trend 1.6 105hp 5MT	10
FoL6XB	Focus_Wagon Trend 1.6 105hp 6AT PowerShift	10
FoL6XE	Focus_Wagon Trend 2.0 150hp 5MT	10
SbFO20ISTCVTVF18MY	Forester 2.0i Standard CVT	10
SbFO20ISTCVTVF19MY	Forester 2.0i Standard CVT	10
SbFO20ICOCVTVF18MY	Forester 2.0i-L Comfort CVT	10
SbFO20ICOCVTVF19MY	Forester 2.0i-L Comfort CVT	10
SbFO20ICOCVTBT18MY	Forester 2.0i-L Comfort+ CVT	10
SbFO20IELCVTBT19MY	Forester 2.0i-L Elegance CVT	10
SbFO20IELCVTLT19MY	Forester 2.0i-L Elegance ES CVT	10
SbFO25IELCVTLS18MY	Forester 2.5i-L Elegance CVT	10
SbFO25IELCVTLL18MY	Forester 2.5i-L Elegance+ CVT	10
SbFO25IELCVTLT19MY	Forester 2.5i-L Elegance+ ES CVT	10
SbFO25IPRCVTFR19MY	Forester 2.5i-S Premium ES CVT	10
Sm453044	forfour 66	10
ToGUN156L-STTSHTR	Fortuner TRD 2.8d АКП	10
ToTGN156L-STTSKK6X	Fortuner Комфорт 2.7 АКП	10
ToGUN156L-STTMH6Z	Fortuner Престиж 2.8d АКП	10
ToTGN156L-STMLKK6R	Fortuner Стандарт 2.7 МКП	10
ToGUN156L-STTSH6Y	Fortuner Элеганс 2.8d АКП	10
Sm453444	fortwo 66 cabrio	10
Sm453344	fortwo 66 coupe	10
Ja5000405973	F-PACE 2.0 249PS Prestige AWD	10
Ja5000405974	F-PACE 2.0 249PS Pure AWD	10
Ja5000405972	F-PACE 2.0 249PS R-Sport AWD	10
Ja5000382778	F-PACE 2.0 300PS Portfolio AWD	10
Ja5000382777	F-PACE 2.0 300PS R-Sport AWD	10
Ja5000359106	F-PACE 2.0 300PS R-Sport AWD	10
Ja5000312352	F-PACE 2.0 Prestige AWD	10
Ja5000312351	F-PACE 2.0 Pure AWD	10
Ja5000312353	F-PACE 2.0 R-Sport AWD	10
Ja5000382772	F-PACE 2.0D 180PS Prestige AWD	10
Ja5000382779	F-PACE 2.0D 240PS Prestige AWD	10
Ja5000312355	F-PACE 2.0D 240PS Prestige AWD	10
Ja5000382780	F-PACE 2.0D 240PS R-Sport AWD	10
Ja5000301952	F-PACE 2.0D Prestige AWD	10
Ja5000382770	F-PACE 3.0 S AWD	10
Ja5000271293	F-PACE 3.0D S AWD	10
Ja5000408032	F-TYPE 3.0 340 PS Coupe RWD	10
Ja5000408024	F-TYPE 3.0 380 PS Coupe AWD	10
Ja5000416470	F-TYPE 5.0 550 PS Coupe R AWD	10
Ja5000269745	F-TYPE 5.0 Coupe R AWD	10
FI503-NBF-0-000	Fullback LX Active 2.4D 154hp 5AT 4WD	10
FI503-NBF-1-000	Fullback LX Active 2.4D 154hp 5AT 4WD	10
FI503-NBF-2-000	Fullback LX Active 2.4D 154hp 5AT 4WD	10
FI503-NBG-2-000	Fullback LX Active 2.4D 154hp 6MT 4WD	10
FI503-NBF-2-001	Fullback LX Active+ 2.4D 154hp 5AT 4WD	10
FI503-NBE-1-000	Fullback LX Dynamic 2.4D 181hp 5AT 4WD	10
FI503-N8G-2-001	Fullback SX Base+ 2.4D 154hp 6MT 4WD	10
MB463276	G 63 AMG	10
GnG9S4L8G1KHH192	G70 Advance + GACS 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KHH135	G70 Advance + GACS 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KHH173	G70 Advance 2.0 T-GDI (197 hp) 8AT 4WD	10
GnG9S4L8G1KHH194	G70 Advance 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KHH137	G70 Advance 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KGG336	G70 Elegance 2.0 T-GDI (197 hp) 8AT 4WD	10
GnG9S4L8G1KGG355	G70 Elegance 2.0 T-GDI (197 hp) 8AT 4WD	10
GnG9S4L8G1KHH125	G70 Sport 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KHH188	G70 Sport 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KHH170	G70 Sport 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KHH190	G70 Supreme + Panorama 2.0 T-GDI (197 hp) 8AT 4WD	10
GnG9S4L8G1KHH127	G70 Supreme + Panorama 2.0 T-GDI (197 hp) 8AT 4WD	10
GnG9S4L8G1KHH126	G70 Supreme + Panorama 2.0 T-GDI (247 hp) 8AT 4WD	10
GnG9S4L8G1KHH139	G70 Supreme 2.0 T-GDI (197 hp) 8AT 4WD	10
GnG9S4L8G1KHH196	G70 Supreme 2.0 T-GDI (197 hp) 8AT 4WD	10
GnG9S4L8G1KHH138	G70 Supreme 2.0 T-GDI (247 hp) 8AT 4WD	10
GnB1S4L8G1KGG888	G80 Advance 2.0 T-GDI (245 hp) 8AT 4WD	10
GnB1S4L8G1KGGAHV	G80 Advance+Advanced Multimedia 2.0 T-GDI (197 hp) 8AT 4WD	10
GnB1S4L8G1KGG889	G80 Advance+Advanced Multimedia 2.0 T-GDI (245 hp) 8AT 4WD	10
GnB1S4L8G1KGG886	G80 Business 2.0 T-GDI (197 hp) 8AT 4WD	10
GnB1S4L8G1KGGAHS	G80 Business 2.0 T-GDI (197 hp) 8AT 4WD	10
GnB1S4L8G1KGGAAC	G80 Business 2.0 T-GDI (245 hp) 8AT 4WD	10
